variant,label,step,mean_reward,std_reward_across_seeds,n_seeds,n_points
full_o2o_iql,Full O2O-IQL,12240,-34.9433489073233,0.0,1,1
full_o2o_iql,Full O2O-IQL,12263,-290.16890523104786,0.0,1,1
full_o2o_iql,Full O2O-IQL,12402,-13.809854378872046,0.0,1,1
full_o2o_iql,Full O2O-IQL,12513,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,12522,-677.4340199748764,0.0,1,1
full_o2o_iql,Full O2O-IQL,12637,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,12672,-23043.625327322952,0.0,1,1
full_o2o_iql,Full O2O-IQL,12802,-806.1092554287446,0.0,1,1
full_o2o_iql,Full O2O-IQL,12832,-215.99588625182196,0.0,1,1
full_o2o_iql,Full O2O-IQL,12910,-241.1165121112045,0.0,1,1
full_o2o_iql,Full O2O-IQL,13115,-615.0792747806354,0.0,1,1
full_o2o_iql,Full O2O-IQL,13174,-717.4985432798354,0.0,1,1
full_o2o_iql,Full O2O-IQL,13370,-23334.437288869274,0.0,1,1
full_o2o_iql,Full O2O-IQL,13389,-915.1467978123445,0.0,1,1
full_o2o_iql,Full O2O-IQL,13454,-3896.9129590225325,0.0,1,1
full_o2o_iql,Full O2O-IQL,13608,-286.32468725452827,0.0,1,1
full_o2o_iql,Full O2O-IQL,13627,-144.220643740378,0.0,1,1
full_o2o_iql,Full O2O-IQL,13692,-42.012670508832954,0.0,1,1
full_o2o_iql,Full O2O-IQL,13724,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,13861,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,13872,-10.939545140844999,0.0,1,1
full_o2o_iql,Full O2O-IQL,13898,-351.218572683993,0.0,1,1
full_o2o_iql,Full O2O-IQL,14097,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,14296,-25508.03745628831,0.0,1,1
full_o2o_iql,Full O2O-IQL,14306,-22.655986007219795,0.0,1,1
full_o2o_iql,Full O2O-IQL,14371,-7108.760522628918,0.0,1,1
full_o2o_iql,Full O2O-IQL,14635,-3602.741320754712,0.0,1,1
full_o2o_iql,Full O2O-IQL,14825,-8411.191480584595,0.0,1,1
full_o2o_iql,Full O2O-IQL,14841,-7711.828978826361,0.0,1,1
full_o2o_iql,Full O2O-IQL,14960,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,14981,-2605.985475176574,0.0,1,1
full_o2o_iql,Full O2O-IQL,15098,-25.309452383384127,0.0,1,1
full_o2o_iql,Full O2O-IQL,15225,-3365.229558593731,0.0,1,1
full_o2o_iql,Full O2O-IQL,15309,-7622.9214531534435,0.0,1,1
full_o2o_iql,Full O2O-IQL,15531,-2698.9375990321237,0.0,1,1
full_o2o_iql,Full O2O-IQL,15635,-15577.845337955254,0.0,1,1
full_o2o_iql,Full O2O-IQL,15771,-1490.6956267702512,0.0,1,1
full_o2o_iql,Full O2O-IQL,15772,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,15798,-6096.277920716251,0.0,1,1
full_o2o_iql,Full O2O-IQL,15962,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,15991,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,16066,-700.6146068836983,0.0,1,1
full_o2o_iql,Full O2O-IQL,16204,-152.9579148909114,0.0,1,1
full_o2o_iql,Full O2O-IQL,16307,-186.43557581205,0.0,1,1
full_o2o_iql,Full O2O-IQL,16391,-1809.3550015589644,0.0,1,1
full_o2o_iql,Full O2O-IQL,16420,-36.219819174177346,0.0,1,1
full_o2o_iql,Full O2O-IQL,16686,-490.0551232506366,0.0,1,1
full_o2o_iql,Full O2O-IQL,16706,-10359.49363529862,0.0,1,1
full_o2o_iql,Full O2O-IQL,16751,-3082.5564105376775,0.0,1,1
full_o2o_iql,Full O2O-IQL,16955,-360.6017908260843,0.0,1,1
full_o2o_iql,Full O2O-IQL,16956,-53.14429039707731,0.0,1,1
full_o2o_iql,Full O2O-IQL,17031,-965.6448669542408,0.0,1,1
full_o2o_iql,Full O2O-IQL,17159,-23.139759282646466,0.0,1,1
full_o2o_iql,Full O2O-IQL,17272,-8509.028040327648,0.0,1,1
full_o2o_iql,Full O2O-IQL,17400,-4185.626273737621,0.0,1,1
full_o2o_iql,Full O2O-IQL,17445,-469.70435157829036,0.0,1,1
full_o2o_iql,Full O2O-IQL,17582,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,17672,-3157.012347758971,0.0,1,1
full_o2o_iql,Full O2O-IQL,17692,-364.22664704482276,0.0,1,1
full_o2o_iql,Full O2O-IQL,17903,-288.7481337774577,0.0,1,1
full_o2o_iql,Full O2O-IQL,17982,-1822.1103571874555,0.0,1,1
full_o2o_iql,Full O2O-IQL,18038,-2684.404181849505,0.0,1,1
full_o2o_iql,Full O2O-IQL,18105,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,18161,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,18355,-343.81350188171734,0.0,1,1
full_o2o_iql,Full O2O-IQL,18399,-4157.8963242280415,0.0,1,1
full_o2o_iql,Full O2O-IQL,18457,-1088.8290499936622,0.0,1,1
full_o2o_iql,Full O2O-IQL,18490,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,18619,-4.703625376282218,0.0,1,1
full_o2o_iql,Full O2O-IQL,18641,-336.7846781500409,0.0,1,1
full_o2o_iql,Full O2O-IQL,18707,-208.20271926679396,0.0,1,1
full_o2o_iql,Full O2O-IQL,18762,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,18976,-453.85995856788804,0.0,1,1
full_o2o_iql,Full O2O-IQL,19029,-30.244920620767893,0.0,1,1
full_o2o_iql,Full O2O-IQL,19106,-8498.011748581057,0.0,1,1
full_o2o_iql,Full O2O-IQL,19166,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,19191,-717.1674282536508,0.0,1,1
full_o2o_iql,Full O2O-IQL,19327,-8.549999999999997,0.0,1,1
full_o2o_iql,Full O2O-IQL,19356,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,19529,-71.26699547309775,0.0,1,1
full_o2o_iql,Full O2O-IQL,19561,-2319.7338373840475,0.0,1,1
full_o2o_iql,Full O2O-IQL,19610,-160.4897869105796,0.0,1,1
full_o2o_iql,Full O2O-IQL,19638,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,19749,-10.751160667510192,0.0,1,1
full_o2o_iql,Full O2O-IQL,19888,-78.45475161729148,0.0,1,1
full_o2o_iql,Full O2O-IQL,19948,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,19949,-3262.450496305965,0.0,1,1
full_o2o_iql,Full O2O-IQL,20061,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,20242,-723.3036402040502,0.0,1,1
full_o2o_iql,Full O2O-IQL,20388,-1108.1722216233497,0.0,1,1
full_o2o_iql,Full O2O-IQL,20429,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,20474,-21603.80230009906,0.0,1,1
full_o2o_iql,Full O2O-IQL,20531,-22.923912111783167,0.0,1,1
full_o2o_iql,Full O2O-IQL,20632,-3.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,20745,-1110.44590942035,0.0,1,1
full_o2o_iql,Full O2O-IQL,20756,-3.3504850076233197,0.0,1,1
full_o2o_iql,Full O2O-IQL,20917,-1903.32062380527,0.0,1,1
full_o2o_iql,Full O2O-IQL,21062,-8535.105285759866,0.0,1,1
full_o2o_iql,Full O2O-IQL,21094,-214.45152900600422,0.0,1,1
full_o2o_iql,Full O2O-IQL,21177,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,21211,-10.376907192520662,0.0,1,1
full_o2o_iql,Full O2O-IQL,21427,-154.60243868854226,0.0,1,1
full_o2o_iql,Full O2O-IQL,21496,-1937.3396904012657,0.0,1,1
full_o2o_iql,Full O2O-IQL,21514,-1048.431102866574,0.0,1,1
full_o2o_iql,Full O2O-IQL,21719,-71.97096703803356,0.0,1,1
full_o2o_iql,Full O2O-IQL,21809,-2220.709614075084,0.0,1,1
full_o2o_iql,Full O2O-IQL,21972,-28685.936736729163,0.0,1,1
full_o2o_iql,Full O2O-IQL,22008,-1724.9642670156259,0.0,1,1
full_o2o_iql,Full O2O-IQL,22216,-189.20620815954481,0.0,1,1
full_o2o_iql,Full O2O-IQL,22222,-8081.308630905998,0.0,1,1
full_o2o_iql,Full O2O-IQL,22433,-6091.090801405486,0.0,1,1
full_o2o_iql,Full O2O-IQL,22579,-2545.4927601777144,0.0,1,1
full_o2o_iql,Full O2O-IQL,22619,-10510.0692032456,0.0,1,1
full_o2o_iql,Full O2O-IQL,22802,-4430.521347437124,0.0,1,1
full_o2o_iql,Full O2O-IQL,22812,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,22818,-469.7720054299748,0.0,1,1
full_o2o_iql,Full O2O-IQL,22932,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,23097,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,23113,-1538.8775404054122,0.0,1,1
full_o2o_iql,Full O2O-IQL,23134,-1487.2907123447303,0.0,1,1
full_o2o_iql,Full O2O-IQL,23270,-9.13492130054793,0.0,1,1
full_o2o_iql,Full O2O-IQL,23314,-3.0304972377664825,0.0,1,1
full_o2o_iql,Full O2O-IQL,23396,-678.667700550376,0.0,1,1
full_o2o_iql,Full O2O-IQL,23485,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,23510,-2254.4673320832285,0.0,1,1
full_o2o_iql,Full O2O-IQL,23703,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,23857,-18848.856559374162,0.0,1,1
full_o2o_iql,Full O2O-IQL,23862,-13.380370304293365,0.0,1,1
full_o2o_iql,Full O2O-IQL,23946,-6971.462121726014,0.0,1,1
full_o2o_iql,Full O2O-IQL,24038,-48.4879976704208,0.0,1,1
full_o2o_iql,Full O2O-IQL,24214,-80.63847639429093,0.0,1,1
full_o2o_iql,Full O2O-IQL,24229,-195.60994326351158,0.0,1,1
full_o2o_iql,Full O2O-IQL,24293,-4712.710287997704,0.0,1,1
full_o2o_iql,Full O2O-IQL,24441,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,24460,-341.65,0.0,1,1
full_o2o_iql,Full O2O-IQL,24608,-581.8361762436159,0.0,1,1
full_o2o_iql,Full O2O-IQL,24683,-14238.116686018195,0.0,1,1
full_o2o_iql,Full O2O-IQL,24795,-24.52550113709728,0.0,1,1
full_o2o_iql,Full O2O-IQL,24990,-10437.55000724076,0.0,1,1
full_o2o_iql,Full O2O-IQL,25106,-1355.5805196312917,0.0,1,1
full_o2o_iql,Full O2O-IQL,25140,-8818.14384135529,0.0,1,1
full_o2o_iql,Full O2O-IQL,25222,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,25335,-11229.21829368194,0.0,1,1
full_o2o_iql,Full O2O-IQL,25399,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,25522,-10131.71027106323,0.0,1,1
full_o2o_iql,Full O2O-IQL,25537,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,25718,-386.1472304902636,0.0,1,1
full_o2o_iql,Full O2O-IQL,25766,-4280.618128928417,0.0,1,1
full_o2o_iql,Full O2O-IQL,25791,-315.77964915857024,0.0,1,1
full_o2o_iql,Full O2O-IQL,25884,-210.09413455239184,0.0,1,1
full_o2o_iql,Full O2O-IQL,25958,-0.25,0.0,1,1
full_o2o_iql,Full O2O-IQL,26049,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,26099,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,26175,-9225.052038161095,0.0,1,1
full_o2o_iql,Full O2O-IQL,26252,-6.572541576794691,0.0,1,1
full_o2o_iql,Full O2O-IQL,26426,-1127.003497239968,0.0,1,1
full_o2o_iql,Full O2O-IQL,26544,-3860.6840679278725,0.0,1,1
full_o2o_iql,Full O2O-IQL,26741,-4700.88667374314,0.0,1,1
full_o2o_iql,Full O2O-IQL,26751,-541.5382819727431,0.0,1,1
full_o2o_iql,Full O2O-IQL,26864,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,26966,-6172.467971087948,0.0,1,1
full_o2o_iql,Full O2O-IQL,27033,-15.691721805099974,0.0,1,1
full_o2o_iql,Full O2O-IQL,27135,-18.5,0.0,1,1
full_o2o_iql,Full O2O-IQL,27182,-4249.99918195841,0.0,1,1
full_o2o_iql,Full O2O-IQL,27300,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,27361,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,27458,-1996.3067944147003,0.0,1,1
full_o2o_iql,Full O2O-IQL,27593,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,27633,-635.5255258546873,0.0,1,1
full_o2o_iql,Full O2O-IQL,27680,-2302.137346309947,0.0,1,1
full_o2o_iql,Full O2O-IQL,27859,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,27910,-5417.528868008,0.0,1,1
full_o2o_iql,Full O2O-IQL,27979,-4287.726023241202,0.0,1,1
full_o2o_iql,Full O2O-IQL,28057,-61.05085316762634,0.0,1,1
full_o2o_iql,Full O2O-IQL,28096,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,28222,-3.299999999999997,0.0,1,1
full_o2o_iql,Full O2O-IQL,28386,-5104.711315666679,0.0,1,1
full_o2o_iql,Full O2O-IQL,28469,-4536.851358707774,0.0,1,1
full_o2o_iql,Full O2O-IQL,28636,-209.91725709382,0.0,1,1
full_o2o_iql,Full O2O-IQL,28642,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,28732,-8037.789715321737,0.0,1,1
full_o2o_iql,Full O2O-IQL,28883,-112.00562829928161,0.0,1,1
full_o2o_iql,Full O2O-IQL,28943,-25.12654739724872,0.0,1,1
full_o2o_iql,Full O2O-IQL,29039,-12616.386822932893,0.0,1,1
full_o2o_iql,Full O2O-IQL,29045,-16.994717008172913,0.0,1,1
full_o2o_iql,Full O2O-IQL,29112,-11.701265188272288,0.0,1,1
full_o2o_iql,Full O2O-IQL,29175,-6.85122268859331,0.0,1,1
full_o2o_iql,Full O2O-IQL,29268,-116.9160058718156,0.0,1,1
full_o2o_iql,Full O2O-IQL,29333,-12.948618424514187,0.0,1,1
full_o2o_iql,Full O2O-IQL,29606,-32.807130289998796,0.0,1,1
full_o2o_iql,Full O2O-IQL,29616,-8621.078534422644,0.0,1,1
full_o2o_iql,Full O2O-IQL,29622,-1555.5970269262427,0.0,1,1
full_o2o_iql,Full O2O-IQL,29949,-932.9071263631064,0.0,1,1
full_o2o_iql,Full O2O-IQL,29962,-2374.3454404958584,0.0,1,1
full_o2o_iql,Full O2O-IQL,30089,-13793.790804365148,0.0,1,1
full_o2o_iql,Full O2O-IQL,30291,-1921.1346122380126,0.0,1,1
full_o2o_iql,Full O2O-IQL,30306,-61.24120992919042,0.0,1,1
full_o2o_iql,Full O2O-IQL,30398,-11578.473534059205,0.0,1,1
full_o2o_iql,Full O2O-IQL,30402,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,30537,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,30562,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,30575,-1468.1896510590077,0.0,1,1
full_o2o_iql,Full O2O-IQL,30735,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,30756,-222.21440102072393,201.89973089445704,2,2
full_o2o_iql,Full O2O-IQL,30930,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,30940,-174.9636551792791,0.0,1,1
full_o2o_iql,Full O2O-IQL,31191,-126.16920094859506,0.0,1,1
full_o2o_iql,Full O2O-IQL,31280,-8380.21220480675,0.0,1,1
full_o2o_iql,Full O2O-IQL,31347,-9630.664103156487,0.0,1,1
full_o2o_iql,Full O2O-IQL,31419,-0.47815506597447666,0.0,1,1
full_o2o_iql,Full O2O-IQL,31427,-425.6180605893495,0.0,1,1
full_o2o_iql,Full O2O-IQL,31685,-135.26057259918002,0.0,1,1
full_o2o_iql,Full O2O-IQL,31793,-1689.6057242295738,0.0,1,1
full_o2o_iql,Full O2O-IQL,31811,-1133.1204824230265,0.0,1,1
full_o2o_iql,Full O2O-IQL,32073,-481.77495614999134,0.0,1,1
full_o2o_iql,Full O2O-IQL,32124,-2393.3774992038566,0.0,1,1
full_o2o_iql,Full O2O-IQL,32235,-18.92022188004639,0.0,1,1
full_o2o_iql,Full O2O-IQL,32309,-15791.59112292903,0.0,1,1
full_o2o_iql,Full O2O-IQL,32384,-34.35686560562789,0.0,1,1
full_o2o_iql,Full O2O-IQL,32452,-7465.39619589953,0.0,1,1
full_o2o_iql,Full O2O-IQL,32655,-3075.262921846951,0.0,1,1
full_o2o_iql,Full O2O-IQL,32709,-2009.7229305909145,0.0,1,1
full_o2o_iql,Full O2O-IQL,32735,-577.774034806427,0.0,1,1
full_o2o_iql,Full O2O-IQL,32814,-10.318930834866876,0.0,1,1
full_o2o_iql,Full O2O-IQL,33073,-1343.2831151995663,0.0,1,1
full_o2o_iql,Full O2O-IQL,33084,-13573.792319008762,0.0,1,1
full_o2o_iql,Full O2O-IQL,33198,-7233.5357738898265,0.0,1,1
full_o2o_iql,Full O2O-IQL,33235,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,33359,0.0,0.0,1,1
full_o2o_iql,Full O2O-IQL,33544,-22746.769079953145,0.0,1,1
full_o2o_iql,Full O2O-IQL,33560,-32.04031002092231,0.0,1,1
