variant,label,step,mean_reward,std_reward_across_seeds,n_seeds,n_points
full_o2o_iql,Full O2O-IQL,7112,-9.231568129325405,1.5476990377886166,3,3
full_o2o_iql,Full O2O-IQL,7250,-9.319512954654746,1.559022782289807,3,3
full_o2o_iql,Full O2O-IQL,7267,-9.33142821905188,1.5624289702526881,3,3
full_o2o_iql,Full O2O-IQL,7374,-9.429199223296662,1.5565202493591535,3,3
full_o2o_iql,Full O2O-IQL,7428,-9.373047793464275,1.519895677712311,3,3
full_o2o_iql,Full O2O-IQL,7544,-9.014246970127372,1.1944560599912128,3,3
full_o2o_iql,Full O2O-IQL,7646,-8.907146485085645,1.1450104612693723,3,3
full_o2o_iql,Full O2O-IQL,7662,-8.862222673551601,1.1749642568516288,3,3
full_o2o_iql,Full O2O-IQL,7815,-8.543309577028355,1.4662623293127726,3,3
full_o2o_iql,Full O2O-IQL,7914,-8.061589057352647,2.0120471325875227,3,3
full_o2o_iql,Full O2O-IQL,7931,-7.987605309807139,2.116714225216969,3,3
full_o2o_iql,Full O2O-IQL,7950,-7.869948090833039,2.226090032427618,3,3
full_o2o_iql,Full O2O-IQL,8094,-7.174816738054847,2.8166050157318767,3,3
full_o2o_iql,Full O2O-IQL,8105,-7.145676909206596,2.8639430158723527,3,3
full_o2o_iql,Full O2O-IQL,8265,-7.117522291743612,3.058945815395713,3,3
full_o2o_iql,Full O2O-IQL,8334,-7.116184354603301,3.143537513282444,3,3
full_o2o_iql,Full O2O-IQL,8375,-7.058740987906302,3.264009052793037,3,3
full_o2o_iql,Full O2O-IQL,8585,-6.6309778174748635,3.7307868792245484,3,3
full_o2o_iql,Full O2O-IQL,8586,-6.6308105723681825,3.7306407606048513,3,3
full_o2o_iql,Full O2O-IQL,8646,-6.621080522607432,3.721917244651955,3,3
full_o2o_iql,Full O2O-IQL,8777,-6.393535513819735,3.470488018309121,3,3
full_o2o_iql,Full O2O-IQL,8827,-6.306332095268378,3.377590667035223,3,3
full_o2o_iql,Full O2O-IQL,8883,-6.168344113897842,3.2647830391362045,3,3
full_o2o_iql,Full O2O-IQL,8974,-6.212832421762404,3.377319780364821,3,3
full_o2o_iql,Full O2O-IQL,8976,-6.214737573581071,3.3787166192034253,3,3
full_o2o_iql,Full O2O-IQL,9167,-6.533748380119289,3.545347378180072,3,3
full_o2o_iql,Full O2O-IQL,9286,-6.828431861033319,3.6611597333365733,3,3
full_o2o_iql,Full O2O-IQL,9441,-6.731494098225082,3.2545305150876533,3,3
full_o2o_iql,Full O2O-IQL,9513,-6.659967685587379,3.115329504804002,3,3
full_o2o_iql,Full O2O-IQL,9550,-6.632853723945104,3.058493070719527,3,3
full_o2o_iql,Full O2O-IQL,9612,-6.635310355015363,2.9897958156450173,3,3
full_o2o_iql,Full O2O-IQL,9768,-6.628505225854181,2.9150791837557324,3,3
full_o2o_iql,Full O2O-IQL,9850,-6.762721999472649,3.0106112651305312,3,3
full_o2o_iql,Full O2O-IQL,9895,-6.8465108853748085,3.0515916758581585,3,3
full_o2o_iql,Full O2O-IQL,9965,-6.867494302124743,3.031613414367189,3,3
full_o2o_iql,Full O2O-IQL,10105,-6.799232298655807,2.9240924776217474,3,3
full_o2o_iql,Full O2O-IQL,10207,-6.725176602937851,2.8831953012717153,3,3
full_o2o_iql,Full O2O-IQL,10208,-6.7247054759483404,2.8829462458201816,3,3
full_o2o_iql,Full O2O-IQL,10220,-6.6541214423357475,2.824966820113317,3,3
full_o2o_iql,Full O2O-IQL,10379,-5.709618052560509,2.2668128114593737,3,3
full_o2o_iql,Full O2O-IQL,10423,-5.703836960417388,2.256216099159037,3,3
full_o2o_iql,Full O2O-IQL,10542,-5.67337757486485,2.251980087008233,3,3
full_o2o_iql,Full O2O-IQL,10570,-5.605045116071744,2.194425312821206,3,3
full_o2o_iql,Full O2O-IQL,10775,-5.079186882508753,1.9505012787904707,3,3
full_o2o_iql,Full O2O-IQL,10797,-5.028351333215069,1.943937499495542,3,3
full_o2o_iql,Full O2O-IQL,10812,-4.988118833021344,1.935744140871862,3,3
full_o2o_iql,Full O2O-IQL,10889,-4.904305615745364,1.7504644426251108,3,3
full_o2o_iql,Full O2O-IQL,10992,-5.020239068437112,1.5789457095233437,3,3
full_o2o_iql,Full O2O-IQL,11099,-5.033632213130474,1.2783437598116418,3,3
full_o2o_iql,Full O2O-IQL,11114,-5.051316421583725,1.2551790640500942,3,3
full_o2o_iql,Full O2O-IQL,11215,-5.185665840158731,1.10433428230433,3,3
full_o2o_iql,Full O2O-IQL,11297,-5.230341908544215,1.0623607553820815,3,3
full_o2o_iql,Full O2O-IQL,11390,-5.11916195375703,1.0681650321480856,3,3
full_o2o_iql,Full O2O-IQL,11557,-4.732587436258117,0.9791838773267724,3,3
full_o2o_iql,Full O2O-IQL,11618,-4.685842723098016,0.8947233269925587,3,3
full_o2o_iql,Full O2O-IQL,11716,-4.668272440700662,0.8480638296261354,3,3
full_o2o_iql,Full O2O-IQL,11779,-4.636700286183483,0.8251719870791789,3,3
full_o2o_iql,Full O2O-IQL,11830,-4.6392563895835,0.8420555059456271,3,3
full_o2o_iql,Full O2O-IQL,12026,-4.468347369740346,1.1472164150686368,3,3
full_o2o_iql,Full O2O-IQL,12071,-4.483171030785929,1.1475823871049287,3,3
full_o2o_iql,Full O2O-IQL,12081,-4.469745693298994,1.1299785574069232,3,3
full_o2o_iql,Full O2O-IQL,12212,-4.2744924145446035,0.9168616014473131,3,3
full_o2o_iql,Full O2O-IQL,12240,-4.325340267808595,0.9547422067600079,3,3
full_o2o_iql,Full O2O-IQL,12263,-4.351817317835249,0.9813212360526882,3,3
full_o2o_iql,Full O2O-IQL,12402,-4.521631439609908,1.200200752342908,3,3
full_o2o_iql,Full O2O-IQL,12513,-4.7284071727560315,1.4200701067267514,3,3
full_o2o_iql,Full O2O-IQL,12522,-4.745178370054141,1.438429538467617,3,3
full_o2o_iql,Full O2O-IQL,12637,-4.961174237335956,1.676236614660071,3,3
full_o2o_iql,Full O2O-IQL,12672,-5.030225656346274,1.7491580942640141,3,3
full_o2o_iql,Full O2O-IQL,12802,-5.022643904302524,1.665436934133592,3,3
full_o2o_iql,Full O2O-IQL,12832,-5.0106886280470055,1.6569663573851277,3,3
full_o2o_iql,Full O2O-IQL,12910,-4.979960872198029,1.635343514411241,3,3
